product_id,customer_id,store_id,month_of_year,store_sales
229,4385,7,3,8.92
229,5245,11,11,4.46
229,5528,24,5,4.46
229,5590,17,4,8.92
229,5781,11,6,4.46
229,5862,2,8,4.46
229,6291,3,2,4.46
229,6386,14,6,4.46
229,6442,7,7,8.92
229,6499,17,7,8.92
229,6616,11,2,8.92
229,6745,6,6,6.69
229,6760,17,8,4.46
229,7287,24,2,8.92
229,7419,14,6,4.46
229,8382,15,9,4.46
229,8947,3,6,6.69
229,9184,3,10,4.46
229,9563,15,7,11.15
229,9744,6,3,4.46
229,9851,3,9,4.46
230,341,17,3,3.57
230,417,6,9,2.38
230,448,17,1,4.76
230,484,13,8,5.95
230,547,24,6,4.76
230,760,3,7,2.38
230,916,7,8,4.76
230,1423,13,9,3.57
230,1607,17,2,4.76
230,1676,3,3,2.38
230,1690,16,5,3.57
230,2215,11,3,4.76
230,2372,15,10,3.57
230,2908,11,7,4.76
230,3011,15,5,4.76
230,3075,23,3,3.57
230,3307,15,3,4.76
230,3426,11,2,3.57
230,3497,17,2,3.57
230,3599,13,1,2.38
230,3664,22,6,2.38
230,3894,15,7,3.57
230,4234,3,7,4.76
230,4498,17,6,4.76
230,4543,13,1,3.57
230,4691,17,5,4.76
230,4810,23,12,4.76
230,5297,6,9,3.57
230,5341,17,1,3.57
230,5400,15,12,4.76
230,5747,15,8,5.95
230,6398,11,2,4.76
230,6403,2,3,1.19
230,6694,6,4,4.76
230,6710,13,7,3.57
230,6957,16,9,2.38
230,7818,11,3,3.57
230,7828,11,1,3.57
230,7997,13,4,4.76
230,8452,16,5,2.38
230,8659,13,1,4.76
230,8668,13,8,3.57
230,8731,3,9,2.38
230,9163,15,6,3.57
230,9293,24,2,3.57
230,9427,24,7,2.38
230,10277,11,4,4.76
231,137,7,9,10.6
231,158,17,11,7.95
231,771,15,10,10.6
231,1074,13,2,7.95
231,1075,24,10,5.3
231,1403,24,8,5.3
231,1706,13,9,7.95
231,1897,13,6,7.95
231,1897,13,1,7.95
231,2077,23,10,5.3
231,2086,13,6,10.6
231,2134,11,10,5.3
231,2441,17,10,10.6
231,2493,17,4,7.95
231,2513,11,1,7.95
231,2673,11,1,7.95
231,2881,24,12,7.95
231,3288,3,4,7.95
231,3319,11,7,10.6
231,3436,11,10,10.6
231,3739,2,3,5.3
231,3780,24,6,5.3
231,3928,23,3,7.95
231,4263,24,8,13.25
231,4397,16,9,7.95
231,4445,17,1,10.6
231,4535,15,3,10.6
231,4541,3,3,7.95
231,4573,7,5,5.3
231,4642,15,12,7.95
231,4726,11,10,7.95
231,4836,11,6,7.95
231,4942,11,10,7.95
231,5063,3,5,5.3
231,5095,6,7,7.95
231,5238,17,4,10.6
231,5522,24,4,10.6
231,5541,7,10,7.95
231,6351,11,6,10.6
231,6655,11,1,10.6
231,6957,16,7,7.95
231,6978,24,8,7.95
231,7132,13,9,5.3
231,7250,13,8,7.95
231,7349,14,8,2.65
231,7444,13,5,7.95
231,7464,11,1,13.25
231,7486,3,6,10.6
231,7514,17,1,10.6
231,7683,22,12,5.3
231,7896,23,4,5.3
231,8098,13,8,7.95
231,8418,22,4,2.65
231,8452,16,12,7.95
231,8673,11,3,7.95
231,8753,6,12,7.95
231,9057,24,2,7.95
231,9140,7,11,7.95
231,9273,11,1,7.95
231,9321,22,12,5.3
231,9686,7,7,5.3
231,9694,7,11,10.6
231,9858,24,3,13.25
231,10273,17,2,10.6
232,158,17,1,7.89
232,922,7,7,7.89
232,1193,13,11,5.26
232,1561,24,2,5.26
232,1730,11,9,7.89
232,1772,15,4,10.52
232,1957,13,8,7.89
232,2493,17,7,7.89
232,2612,24,7,7.89
232,2626,11,6,7.89
232,2656,13,7,5.26
232,2907,15,8,10.52
232,3113,13,3,5.26
232,3153,13,6,7.89
232,3285,6,7,10.52
232,3397,17,3,7.89
232,3545,15,11,5.26
232,3586,11,11,10.52
232,3956,14,9,2.63
232,3965,24,8,7.89
232,3976,17,1,10.52
232,4032,11,8,7.89
232,4417,3,9,7.89
232,4609,23,8,7.89
232,4725,7,9,10.52
232,4767,16,12,5.26
232,4925,16,6,5.26
232,5278,11,12,7.89
232,5379,17,3,5.26
232,5650,2,4,2.63
232,5869,13,7,10.52
232,6047,17,10,7.89
232,6232,15,3,5.26
232,6313,17,11,7.89
232,6372,17,12,5.26
232,6559,3,1,10.52
232,6771,15,12,5.26
232,6792,13,4,10.52
232,6841,3,4,7.89
232,7352,7,1,7.89
232,7813,17,5,7.89
232,7829,24,9,5.26
232,7952,13,8,7.89
232,8140,13,8,7.89
232,8466,17,1,7.89
232,8511,16,10,5.26
232,8578,23,10,7.89
232,9263,16,2,5.26
232,9275,7,4,7.89
232,9447,13,12,10.52
232,9469,17,7,7.89
232,9667,23,1,5.26
232,9759,15,5,7.89
232,10131,17,1,5.26
233,328,11,3,7.38
233,328,11,4,4.92
233,429,7,9,9.84
233,619,13,3,12.3
233,852,15,10,9.84
233,937,6,10,7.38
233,1214,11,1,4.92
233,1317,24,4,7.38
233,1368,7,8,9.84
233,1607,17,7,7.38
233,1720,16,8,12.3
233,1758,3,11,7.38
233,1957,13,3,7.38
233,2151,13,9,9.84
233,2422,13,6,7.38
233,2493,17,5,7.38
233,2705,24,9,7.38
233,3681,13,2,4.92
233,3816,3,11,4.92
233,3936,7,6,9.84
233,4099,17,5,4.92
233,4230,11,3,9.84
233,4257,3,3,7.38
233,4295,11,6,4.92
233,5162,22,1,7.38
233,5219,17,12,4.92
233,5442,7,2,7.38
233,5668,7,6,9.84
233,5790,17,12,7.38
233,6047,17,7,12.3
233,6288,13,7,7.38
233,6348,16,6,9.84
233,6559,3,1,12.3
233,6562,24,5,9.84
233,6566,6,10,7.38
233,6578,15,8,9.84
233,7065,17,3,7.38
233,7130,24,7,7.38
233,7319,13,4,7.38
233,7363,6,1,7.38
233,7486,3,4,7.38
233,7502,16,2,9.84
233,7580,17,5,9.84
233,7639,13,9,7.38
233,7781,15,1,9.84
233,7884,11,5,9.84
233,8041,24,8,4.92
233,8276,15,11,7.38
233,8482,11,12,7.38
233,8744,11,12,4.92
233,8841,13,6,7.38
233,8898,11,12,7.38
233,8947,3,9,7.38
233,9240,24,12,9.84
233,9296,2,11,2.46
233,9396,13,6,7.38
233,9510,16,5,7.38
233,9972,13,3,7.38
234,328,11,3,8.1
234,565,15,6,10.8
234,672,24,8,5.4
234,1133,6,11,10.8
234,1137,6,4,10.8
234,1167,6,5,8.1
234,1167,7,10,8.1
234,1574,6,9,5.4
234,1800,11,7,10.8
234,1896,22,7,2.7
234,1934,2,10,5.4
234,1994,15,2,8.1
234,2052,13,4,8.1
234,2171,23,11,5.4
234,2734,6,9,10.8
234,2890,6,10,5.4
234,3012,24,7,10.8
234,3046,13,6,5.4
234,3239,17,2,10.8
234,3490,13,7,8.1
234,3878,3,10,5.4
234,3889,3,3,10.8
234,4110,15,9,5.4
234,4165,3,2,10.8
234,4407,7,8,5.4
234,4445,17,12,5.4
234,4445,17,6,8.1
234,4692,15,5,8.1
234,4728,7,1,8.1
234,4875,13,3,8.1
234,5060,13,1,8.1
234,5125,17,12,5.4
234,5144,7,11,10.8
234,5196,13,4,8.1
234,5461,22,7,2.7
234,5631,24,12,8.1
234,5944,3,8,8.1
234,6136,6,7,8.1
234,6266,15,8,10.8
234,6496,3,12,5.4
234,6617,6,10,10.8
234,6667,24,11,8.1
234,6708,24,3,8.1
234,7234,16,4,5.4
234,7653,6,9,10.8
234,7674,7,10,10.8
234,7702,16,9,8.1
234,7818,11,3,8.1
234,7858,15,8,5.4
234,8314,15,11,8.1
234,8414,17,9,10.8
234,8793,6,2,8.1
234,9338,7,11,8.1
234,9338,7,8,5.4
234,9826,13,2,5.4
234,10131,17,8,5.4
234,10243,17,9,8.1
235,170,7,7,10.65
235,372,2,10,3.55
235,465,13,12,10.65
235,647,3,11,10.65
235,650,11,10,7.1
235,892,7,2,14.2
235,1202,11,7,10.65
235,1209,24,10,7.1
235,1841,15,12,14.2
235,1999,11,2,14.2
235,2078,24,5,7.1
235,2397,11,3,14.2
235,2614,13,3,7.1
235,3117,2,11,3.55
235,3197,23,3,7.1
235,3199,24,8,14.2
235,3239,17,10,14.2
235,3401,11,7,14.2
235,3401,11,5,7.1
235,3538,11,7,10.65
235,3599,13,5,10.65
235,3838,17,12,10.65
235,3847,11,10,7.1
235,4039,24,4,10.65
235,4664,6,5,10.65
235,4943,24,1,7.1
235,5597,3,4,10.65
235,5686,3,11,10.65
235,6559,3,10,10.65
235,6559,3,2,10.65
235,6799,17,11,10.65
235,7393,24,7,7.1
235,7775,7,4,14.2
235,7806,13,5,10.65
235,7831,17,8,14.2
235,8899,7,12,7.1
235,9063,23,2,10.65
235,9405,6,8,7.1
235,9556,15,3,10.65
235,9760,13,3,10.65
235,9873,15,11,14.2
236,635,15,2,5.43
236,673,11,11,7.24
236,922,7,7,5.43
236,1090,6,11,5.43
236,1192,17,8,7.24
236,1361,24,7,3.62
236,1785,3,2,7.24
236,1954,13,7,7.24
236,2019,16,11,7.24
236,2095,22,6,1.81
236,2204,3,1,5.43
236,2340,2,7,3.62
236,3207,15,3,3.62
236,3245,17,7,7.24
236,4161,7,2,5.43
236,4460,3,5,3.62
236,4962,11,3,5.43
236,5230,13,5,3.62
236,5358,3,3,3.62
236,5802,6,1,5.43
236,5903,13,12,5.43
236,6109,14,2,1.81
236,6799,17,3,5.43
236,7478,6,9,5.43
236,7514,17,1,7.24
236,7571,6,12,5.43
236,7571,7,9,7.24
236,7576,13,1,3.62
236,8452,16,10,9.05
236,8921,13,12,5.43
236,8966,3,4,5.43
236,9045,24,1,5.43
236,9223,24,11,5.43
236,9564,17,11,5.43
236,9748,24,3,5.43
236,9883,7,1,5.43
237,160,15,3,10.72
237,430,16,7,8.04
237,440,15,6,8.04
237,1044,24,8,5.36
237,1055,15,12,8.04
237,1337,17,11,10.72
237,2241,6,10,5.36
237,2437,3,11,8.04
237,2846,11,7,8.04
237,2870,7,9,5.36
237,3305,13,7,8.04
237,3664,22,6,2.68
237,4006,6,7,10.72
237,4085,24,11,8.04
237,4431,13,6,10.72
237,4828,7,11,13.4
237,4846,17,1,8.04
237,4988,2,10,2.68
237,5015,2,8,5.36
237,5183,6,4,8.04
237,5658,11,8,8.04
237,6203,11,8,8.04
237,6351,11,4,8.04
237,6683,17,8,10.72
237,7141,17,12,8.04
237,7250,13,8,10.72
237,7525,2,9,5.36
237,7532,24,11,8.04
237,7576,13,5,5.36
237,8098,13,2,8.04
237,8189,17,1,8.04
237,8281,17,9,8.04
237,8551,17,7,10.72
237,8758,7,2,8.04
237,8769,23,3,8.04
237,8898,11,11,10.72
237,9308,11,4,10.72
237,9531,15,10,8.04
237,9536,24,7,8.04
237,9631,16,2,8.04
238,169,13,4,5.91
238,346,13,12,5.91
238,378,16,10,5.91
238,408,7,1,7.88
238,941,13,5,5.91
238,1275,24,1,7.88
238,1276,24,3,5.91
238,1648,11,2,3.94
238,1977,23,6,7.88
238,2032,23,3,5.91
238,2908,11,2,7.88
238,2929,24,6,3.94
238,3115,6,8,5.91
238,3589,13,1,7.88
238,3632,6,12,5.91
238,3676,3,10,3.94
238,4110,15,9,5.91
238,4117,2,11,1.97
238,4162,7,3,5.91
238,4341,11,12,3.94
238,4397,16,5,3.94
238,4445,17,6,5.91
238,4597,17,10,5.91
238,4873,17,8,5.91
238,4954,11,3,9.85
238,5183,7,3,5.91
238,5611,24,1,7.88
238,6348,16,8,7.88
238,6559,3,3,9.85
238,6564,13,4,5.91
238,6712,16,5,7.88
238,6832,3,12,5.91
238,7001,3,3,3.94
238,7343,7,2,3.94
238,7601,24,4,5.91
238,7896,23,12,3.94
238,8414,17,9,5.91
238,8673,11,12,5.91
238,8731,3,4,5.91
238,8921,13,12,9.85
238,9236,13,5,7.88
238,9348,15,11,7.88
238,9357,6,1,5.91
238,9417,15,10,7.88
238,9487,17,4,3.94
238,9639,17,4,5.91
238,9972,13,7,5.91
238,10035,15,2,5.91
239,208,13,9,8.84
239,404,6,3,4.42
239,663,16,11,4.42
239,1821,13,12,6.63
239,2204,3,2,6.63
239,2471,15,12,6.63
239,2673,11,1,6.63
239,2769,16,4,8.84
239,2784,15,2,6.63
239,3112,22,3,4.42
239,3423,13,10,4.42
239,3819,23,12,4.42
239,4094,16,7,11.05
239,4249,11,6,6.63
239,4445,17,12,6.63
239,4585,6,12,8.84
239,4767,16,8,8.84
239,5256,17,12,6.63
239,5580,7,8,8.84
239,5944,3,8,6.63
239,6180,13,7,4.42
239,6347,17,2,6.63
239,6736,17,4,6.63
239,6758,11,2,11.05
239,7056,3,8,4.42
239,7075,15,1,8.84
239,7109,11,7,4.42
239,7327,15,11,8.84
239,7573,3,9,6.63
239,7743,3,10,6.63
239,7826,24,3,4.42
239,7849,3,11,4.42
239,7896,23,12,4.42
239,8068,3,8,8.84
239,9671,13,1,4.42
239,9951,3,5,8.84
239,10018,24,3,4.42
239,10222,6,11,6.63
239,10240,3,2,6.63
240,551,7,4,2.58
240,795,14,12,1.72
240,878,3,1,2.58
240,1138,6,4,2.58
240,1718,13,1,3.44
240,2019,16,7,2.58
240,2032,23,1,2.58
240,2270,11,11,2.58
240,2376,11,11,2.58
240,2869,7,12,3.44
240,3030,14,11,1.72
240,3360,13,7,2.58
240,3413,15,9,3.44
240,3453,14,3,0.86
240,3655,7,6,1.72
240,3748,13,8,4.3
240,4094,16,6,2.58
240,4122,15,12,3.44
240,4341,11,5,2.58
240,4858,17,3,2.58
240,5023,6,6,2.58
240,5537,3,2,1.72
240,5616,17,11,2.58
240,5720,2,4,0.86
240,6162,17,7,1.72
240,6168,17,10,3.44
240,6423,17,8,2.58
240,7215,11,12,2.58
240,7416,13,7,1.72
240,7683,22,11,1.72
240,7714,7,2,2.58
240,7852,11,5,1.72
240,7865,22,4,0.86
240,7962,14,1,1.72
240,8394,7,5,2.58
240,8666,24,7,2.58
240,10195,7,11,1.72
240,10222,7,8,3.44
241,311,7,1,5.82
241,392,13,6,8.73
241,392,13,11,8.73
241,706,6,6,8.73
241,863,17,12,11.64
241,863,17,6,11.64
241,887,14,6,5.82
241,958,24,12,11.64
241,1193,13,3,5.82
241,1244,11,7,5.82
241,1330,13,12,5.82
241,1499,13,12,8.73
241,1626,13,5,11.64
241,1791,13,3,8.73
241,1802,23,8,8.73
241,1813,17,11,11.64
241,1987,13,4,8.73
241,2769,16,11,8.73
241,3149,11,6,8.73
241,3271,13,3,8.73
241,4117,2,11,2.91
241,4194,24,3,5.82
241,4397,16,7,8.73
241,4431,13,1,11.64
241,4528,15,3,5.82
241,4528,15,11,11.64
241,4606,3,8,8.73
241,5162,22,3,8.73
241,5173,15,3,8.73
241,5174,16,1,8.73
241,5476,13,12,8.73
241,5568,23,2,5.82
241,6256,7,12,8.73
241,6288,13,5,11.64
241,6350,13,11,11.64
241,6468,2,3,8.73
241,6759,22,8,2.91
241,7526,17,4,8.73
241,7589,17,5,8.73
241,7626,6,9,8.73
241,8477,3,2,5.82
241,8549,7,12,8.73
241,8976,13,2,5.82
241,9504,13,8,8.73
241,9557,3,4,8.73
242,17,7,8,10.36
242,137,7,9,5.18
242,591,11,10,5.18
242,614,17,12,10.36
242,1192,17,7,7.77
242,1330,13,7,7.77
242,1339,13,5,5.18
242,1379,7,10,10.36
242,1850,16,1,7.77
242,1965,17,12,7.77
242,1977,23,3,7.77
242,2078,24,9,5.18
242,2210,13,7,7.77
242,2438,7,11,7.77
242,2681,7,12,7.77
242,3020,13,5,7.77
242,3124,3,6,5.18
242,3202,11,6,7.77
242,3302,13,5,10.36
242,3334,17,5,7.77
242,3352,7,2,7.77
242,3470,17,9,10.36
242,3586,11,11,12.95
242,3892,11,12,10.36
242,3976,17,10,7.77
242,4021,16,1,10.36
242,4204,17,11,12.95
242,4460,3,12,7.77
242,5278,11,7,5.18
242,5503,7,6,7.77
242,5508,6,6,10.36
242,6132,3,6,7.77
242,6299,7,3,10.36
242,6575,11,4,7.77
242,6844,11,2,7.77
242,6922,7,10,7.77
242,6932,13,12,5.18
242,7287,24,2,7.77
242,7305,24,12,7.77
242,7570,13,11,7.77
242,7572,15,11,7.77
242,7720,17,12,7.77
242,7920,17,2,7.77
242,8175,15,6,10.36
242,8390,24,10,7.77
242,8578,23,9,7.77
242,9170,6,10,7.77
242,10250,17,12,7.77
243,79,17,1,6.33
243,302,15,3,6.33
243,335,17,9,6.33
243,346,13,5,6.33
243,477,15,2,6.33
243,645,11,10,4.22
243,766,15,12,4.22
243,1003,17,9,8.44
243,1266,13,7,8.44
243,1491,16,1,8.44
243,1916,13,1,6.33
243,1996,13,7,8.44
243,2441,17,9,6.33
243,2508,2,1,2.11
243,2648,24,12,6.33
243,3215,15,5,8.44
243,3249,11,8,8.44
243,3305,13,10,8.44
243,3567,16,5,8.44
243,3652,7,12,8.44
243,3728,13,7,8.44
243,3755,24,5,6.33
243,4096,3,12,4.22
243,5005,14,1,4.22
243,5096,7,11,6.33
243,5134,3,7,8.44
243,5305,11,12,6.33
243,5537,3,8,8.44
243,5954,6,2,4.22
243,5973,3,10,6.33
243,6420,14,8,2.11
243,6712,16,9,6.33
243,6754,7,11,6.33
243,6851,6,6,4.22
243,6857,7,1,8.44
243,7190,23,7,8.44
243,7275,17,3,6.33
243,7416,13,1,10.55
243,7896,23,9,8.44
243,8303,15,4,8.44
243,8407,15,11,6.33
243,8427,16,12,8.44
243,8452,16,9,8.44
243,8617,17,4,8.44
243,9125,13,6,10.55
243,9144,13,6,6.33
243,9734,17,4,6.33
243,9928,16,11,8.44
244,454,17,9,5.4
244,456,15,10,5.4
244,705,6,5,8.1
244,1145,17,9,5.4
244,1282,3,6,10.8
244,1802,23,5,10.8
244,1862,17,7,10.8
244,2197,11,7,10.8
244,2470,6,12,8.1
244,2520,11,10,8.1
244,2523,6,8,8.1
244,2695,13,8,13.5
244,2769,16,1,8.1
244,3480,7,1,5.4
244,3551,7,12,8.1
244,3691,17,12,8.1
244,3929,15,5,10.8
244,4017,15,4,8.1
244,4094,16,6,8.1
244,4094,16,6,10.8
244,4127,15,9,8.1
244,4925,16,5,8.1
244,5032,15,1,5.4
244,5436,6,5,8.1
244,5528,24,2,10.8
244,5896,6,2,10.8
244,6300,15,4,10.8
244,6307,16,4,5.4
244,6352,13,3,5.4
244,6690,17,2,5.4
244,6792,13,12,8.1
244,6957,16,1,5.4
244,7657,11,4,10.8
244,7768,15,3,10.8
244,7899,6,2,8.1
244,7906,13,5,5.4
244,7913,17,2,8.1
244,7913,17,12,8.1
244,7913,17,6,8.1
244,8154,7,1,8.1
244,8164,13,6,8.1
244,8172,17,6,8.1
244,8242,17,12,13.5
244,8284,22,11,2.7
244,8384,15,11,8.1
244,8782,7,1,8.1
244,9125,13,1,10.8
244,9350,6,10,10.8
244,9469,17,10,8.1
244,9564,17,1,13.5
244,9631,16,8,8.1
244,9656,24,11,8.1
244,10075,15,7,10.8
244,10168,15,12,8.1
244,10213,6,9,10.8
245,181,3,2,5.96
245,190,13,1,4.47
245,739,23,12,4.47
245,740,11,1,4.47
245,771,15,8,4.47
245,1251,7,11,5.96
245,1289,23,1,2.98
245,1862,17,6,5.96
245,2020,6,2,4.47
245,2053,11,6,5.96
245,2246,13,5,4.47
245,2270,11,5,5.96
245,2371,16,5,4.47
245,2742,17,7,5.96
245,2758,7,10,2.98
245,2897,15,9,2.98
245,3166,24,5,4.47
245,3463,13,3,5.96
245,3549,22,4,1.49
245,3681,13,7,2.98
245,3826,16,2,4.47
245,3859,24,7,2.98
245,4436,3,10,2.98
245,4479,6,9,4.47
245,4528,15,3,4.47
245,4676,16,7,2.98
245,4693,3,4,4.47
245,4736,13,8,2.98
245,4816,24,7,4.47
245,5050,17,1,5.96
245,5214,7,10,4.47
245,5302,11,3,4.47
245,6067,7,12,5.96
245,6278,7,1,4.47
245,7579,15,10,4.47
245,7674,7,10,5.96
245,7899,7,7,2.98
245,7978,11,7,4.47
245,8224,7,10,5.96
245,8295,6,5,5.96
245,8452,16,4,5.96
245,8452,16,11,7.45
245,8578,23,2,4.47
245,8609,6,8,5.96
245,9144,13,12,2.98
245,9420,13,7,4.47
245,9528,6,6,4.47
245,9757,24,12,2.98
245,10021,24,12,4.47
246,121,6,3,12.84
246,448,17,4,9.63
246,1193,13,11,9.63
246,1341,3,12,6.42
246,1497,17,2,9.63
246,1531,6,5,9.63
246,1720,16,7,9.63
246,3448,3,4,9.63
246,3463,13,7,12.84
246,3589,13,3,6.42
246,3767,6,11,12.84
246,4099,17,9,12.84
246,4597,17,5,9.63
246,4711,3,6,9.63
246,4967,7,8,12.84
246,5126,24,6,12.84
246,5168,7,5,16.05
246,5174,16,11,9.63
246,5302,11,11,9.63
246,5999,23,4,9.63
246,6014,7,8,9.63
246,6096,7,12,12.84
246,6307,16,9,9.63
246,6496,3,9,9.63
246,6924,24,8,12.84
246,7595,24,11,9.63
246,7822,3,12,9.63
246,7920,17,2,9.63
246,8207,13,6,9.63
246,8452,16,5,9.63
246,8912,7,6,6.42
246,8966,3,4,12.84
246,9270,11,3,9.63
246,9825,13,6,9.63
247,158,17,11,5.34
247,161,24,2,5.34
247,377,7,3,7.12
247,511,16,4,7.12
247,621,11,7,5.34
247,1249,15,2,7.12
247,1423,13,9,5.34
247,1919,24,8,7.12
247,2228,15,8,5.34
247,2343,15,11,3.56
247,2673,11,8,5.34
247,2896,3,2,5.34
247,3688,24,7,5.34
247,4096,3,3,3.56
247,4315,17,12,5.34
247,4443,11,1,5.34
247,4498,17,11,3.56
247,4507,13,4,7.12
247,4568,6,4,5.34
247,5067,17,6,3.56
247,5999,23,10,3.56
247,6288,13,1,7.12
247,6340,14,6,3.56
247,6424,6,8,7.12
247,6933,15,6,5.34
247,7117,15,6,5.34
247,7241,17,7,8.9
247,7416,13,1,7.12
247,7580,17,11,5.34
247,8171,24,1,5.34
247,8749,13,3,3.56
247,9169,23,5,3.56
247,9491,13,8,7.12
247,9535,11,5,7.12
247,9668,13,6,5.34
247,9951,3,2,8.9
248,192,16,8,2.58
248,400,23,5,3.44
248,477,15,3,3.44
248,856,11,6,5.16
248,863,17,1,2.58
248,1358,15,7,3.44
248,1387,11,1,1.72
248,1771,2,6,0.86
248,1838,24,6,2.58
248,1913,15,12,2.58
248,2075,13,9,1.72
248,2588,23,12,2.58
248,2654,6,10,1.72
248,2976,7,7,2.58
248,3109,11,2,2.58
248,3263,14,4,1.72
248,3288,3,4,2.58
248,3299,14,10,0.86
248,3321,24,3,2.58
248,3336,15,2,2.58
248,3463,13,1,1.72
248,3692,16,7,3.44
248,3733,24,6,1.72
248,3742,11,12,2.58
248,3944,14,3,1.72
248,3956,14,9,1.72
248,3994,15,6,3.44
248,4021,16,11,2.58
248,4175,16,2,3.44
248,4322,15,5,3.44
248,4357,7,3,1.72
248,4397,16,2,2.58
248,4405,13,6,1.72
248,4431,13,6,3.44
248,4695,13,7,3.44
248,4925,16,8,2.58
248,5050,17,7,2.58
248,5096,7,10,2.58
248,5237,2,12,0.86
248,5432,16,9,1.72
248,6854,17,2,2.58
248,6995,11,2,2.58
248,7065,17,2,2.58
248,7117,15,6,2.58
248,7151,24,11,3.44
248,7275,17,11,1.72
248,7522,13,12,2.58
248,7829,24,9,3.44
248,7878,15,12,2.58
248,8214,7,8,2.58
248,8511,16,6,2.58
248,9029,3,5,2.58
248,9134,23,8,1.72
248,9134,23,11,1.72
248,9507,7,4,2.58
248,9864,6,4,2.58
249,217,13,3,6.36
249,769,16,2,6.36
249,1271,13,1,4.77
249,1339,13,6,6.36
249,1468,13,7,4.77
249,1638,11,2,4.77
249,2088,6,4,4.77
249,2194,6,12,4.77
249,2246,13,9,4.77
249,2313,24,2,6.36
249,2997,15,1,4.77
249,3124,3,1,4.77
249,3160,17,2,4.77
249,3160,17,11,4.77
249,3463,13,3,4.77
249,3567,16,5,3.18
249,3776,13,10,3.18
249,3977,13,3,4.77
249,4096,3,5,4.77
249,4179,24,12,4.77
249,4295,11,6,6.36
249,4391,16,11,6.36
249,4643,22,1,1.59
249,4711,3,5,6.36
249,4783,13,8,6.36
249,5001,7,2,4.77
249,5031,6,4,4.77
249,5154,14,11,1.59
249,5238,17,4,4.77
249,5280,7,11,6.36
249,5361,24,6,6.36
249,5419,17,4,3.18
249,5620,6,10,4.77
249,5686,3,12,3.18
249,5746,15,1,6.36
249,6372,17,10,3.18
249,7051,16,10,3.18
249,7250,13,2,6.36
249,7276,23,2,4.77
249,7455,13,6,7.95
249,7514,17,5,7.95
249,7579,15,10,4.77
249,7607,17,2,6.36
249,7607,17,11,4.77
249,8427,16,3,3.18
249,8576,11,9,4.77
249,9167,11,3,6.36
249,9170,6,9,6.36
249,9315,7,9,6.36
249,9332,11,5,6.36
249,9487,17,5,3.18
249,9794,2,5,3.18
249,10034,15,12,4.77
250,106,6,1,12.95
250,158,17,9,10.36
250,226,11,6,10.36
250,439,13,2,10.36
250,553,6,3,5.18
250,593,7,10,7.77
250,676,7,1,10.36
250,795,14,12,5.18
250,976,16,4,7.77
250,979,15,12,5.18
250,1115,22,12,7.77
250,1415,16,4,7.77
250,1415,16,8,7.77
250,1567,16,7,10.36
250,1800,11,7,7.77
250,1821,13,8,12.95
250,1839,11,10,10.36
250,1850,16,4,7.77
250,1966,6,1,7.77
250,1983,17,8,12.95
250,2059,17,8,10.36
250,2204,3,12,7.77
250,2298,3,8,10.36
250,2422,13,6,7.77
250,2479,13,3,7.77
250,2496,11,8,7.77
250,2663,16,7,7.77
250,2687,24,5,15.54
250,2907,15,4,7.77
250,3216,6,9,7.77
250,3312,15,2,7.77
250,3463,13,7,7.77
250,3725,23,7,7.77
250,4231,17,4,7.77
250,4340,17,6,7.77
250,4468,11,1,7.77
250,5085,24,6,7.77
250,5134,3,8,10.36
250,5219,17,12,10.36
250,5340,11,6,10.36
250,5524,11,9,7.77
250,5766,16,1,7.77
250,5869,13,6,7.77
250,5944,3,1,7.77
250,6017,11,12,10.36
250,6733,13,11,10.36
250,7065,17,3,10.36
250,7072,16,7,5.18
250,7130,24,7,10.36
250,7132,13,5,10.36
250,7141,17,8,10.36
250,7384,3,6,7.77
250,8004,24,7,7.77
250,8482,11,12,7.77
250,8492,14,4,2.59
250,8608,24,6,5.18
250,8984,6,9,7.77
250,9252,6,7,7.77
250,9437,15,2,7.77
250,9715,17,12,10.36
250,9815,16,2,5.18
250,10246,15,12,7.77
251,335,17,4,7.32
251,392,13,5,9.76
251,447,6,9,4.88
251,619,13,11,7.32
251,1235,11,4,7.32
251,1446,24,3,4.88
251,1446,24,6,4.88
251,1574,6,9,9.76
251,1810,2,5,4.88
251,1832,23,5,9.76
251,2201,16,4,9.76
251,2246,13,3,9.76
251,2311,7,12,7.32
251,2469,15,4,9.76
251,2570,16,3,4.88
251,2647,6,7,7.32
251,2674,11,9,9.76
251,2731,7,10,9.76
251,2769,16,8,9.76
251,3197,23,3,12.2
251,3337,6,1,4.88
251,3388,13,3,9.76
251,3415,15,1,7.32
251,3838,17,7,7.32
251,4340,17,11,7.32
251,4680,6,12,7.32
251,4886,24,1,7.32
251,5388,11,11,9.76
251,5407,24,6,9.76
251,5598,24,11,7.32
251,5805,11,4,7.32
251,5810,13,3,4.88
251,5924,13,10,4.88
251,5944,3,8,7.32
251,5962,17,6,9.76
251,6043,24,11,4.88
251,6683,17,11,7.32
251,6841,3,8,7.32
251,7329,2,6,4.88
251,7704,3,1,7.32
251,8472,17,12,7.32
251,8511,16,7,7.32
251,8511,16,2,4.88
251,8549,6,4,9.76
251,8576,11,10,4.88
251,8578,23,2,7.32
251,8724,7,3,4.88
251,8730,7,2,4.88
251,8947,3,6,4.88
251,9125,13,11,9.76
251,9682,15,2,7.32
251,9719,11,10,7.32
252,261,24,6,8.13
